id,type,name_c,name_j,name_e,buy,sell,category,tag,themes,series,interact,size,obtainedFrom,DIY,diyInfoMaterials,diyInfoObtainedFrom,diyInfoSourceNotes,bodyTitle,patternTitle,bodyCustomize,patternCustomize,filename,version,variations
941,furnitures,DJ台,DJブース,DJ's turntable,9300,2325,家具,樂器,"['派對', '演唱會']",無,True,2x1,Nook商店,False,,,,無,旗子,False,True,FtrDJbooth_Remake_0_0,1.0.0,"{'bodys': {'黑色': '0', '白色': '1', '棕色': '2', '粉紅色': '3'}, 'pattrens': {'無': '0', '熟悉Logo': '1', '典雅Logo': '2', '硬派Logo': '3', '徽章Logo': '4', '手寫風Logo': '5', '繽紛Logo': '6', '可愛Logo': '7'}}"
950,furnitures,音效機櫃,エフェクターラック,effects rack,6800,1700,家具,樂器,"['演唱會', '設施']",無,False,1x1,Nook商店,False,,,,無,貼紙,False,True,FtrEffectorrack_Remake_0_0,1.0.0,"{'bodys': {'黑色': '0', '白色': '1', '橘色': '2', '藍色': '3', '紅色': '4', '粉紅色': '5'}, 'pattrens': {'無': '0', '熟悉Logo': '1', '典雅Logo': '2', '硬派Logo': '3', '徽章Logo': '4', '手寫風Logo': '5', '繽紛Logo': '6', '可愛Logo': '7'}}"
954,furnitures,義式咖啡機,エスプレッソマシン,espresso maker,5600,1400,小物件,餐飲,"['廚房', '商店']",無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrEspresso_Remake_0_0,1.0.0,"{'bodys': {'銀色': '0', '紅色': '1', '黃色': '2', '藍色': '3', '綠色': '4', '白色': '5', '黑色': '6'}, 'pattrens': {}}"
955,furnitures,緊急逃生出口,ひじょうぐち,exit sign,810,202,壁掛物,設施裝飾,"['辦公室', '設施']",無,True,1x0.5 ,Nook商店,False,,,,無,無,False,False,FtrExit_Remake_0_0,1.0.0,"{'bodys': {'←': '0', '→': '1', '<EXIT>': '2', '← →': '3'}, 'pattrens': {}}"
957,furnitures,換氣扇,かんきせん,ventilation fan,1200,300,壁掛物,廚房用品,"['廚房', '商店']",無,True,1x1 ,Nook商店,False,,,,無,無,False,False,FtrExtractorfan_Remake_0_0,1.0.0,"{'bodys': {'白色': '0', '粉紅色': '1', '藍色': '2', '綠色': '3', '橘色': '4'}, 'pattrens': {}}"
971,furnitures,甜點自動販賣機,おかしのじはんき,snack machine,,10000,家具,設施裝飾,"['設施', '商店']",無,True,2x1,購物：哩數兌換,False,,,,無,無,False,False,FtrFoodmachine_Remake_0_0,1.0.0,"{'bodys': {'黑色': '0', '白色': '1', '紅色': '2', '銀色': '3'}, 'pattrens': {}}"
975,furnitures,水果籃,フルーツバスケット,fruit basket,,1000,小物件,餐飲,"['廚房', '奇幻']",水果,False,1x1,DIY,True,"[{'count': 1, 'itemName': '蘋果'}, {'count': 1, 'itemName': '梨子'}, {'count': 1, 'itemName': '櫻桃'}, {'count': 1, 'itemName': '橘子'}, {'count': 1, 'itemName': '桃子'}]",['暴躁型村民'],,無,無,False,False,FtrFruitbasket,1.0.0,"{'bodys': {}, 'pattrens': {}}"
981,furnitures,圍棋桌,ごばん,go board,1800,450,家具,玩具,"['東洋風', '客廳']",無,False,1x1,Nook商店,False,,,,無,無,False,False,FtrGo,1.0.0,"{'bodys': {}, 'pattrens': {}}"
987,furnitures,豎琴,ハープ,harp,130000,32500,家具,樂器,['音樂'],無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrHarp_Remake_0_0,1.0.0,"{'bodys': {'棕色': '0', '淺棕色': '1', '深棕色': '2', '白色': '3', '黑色': '4'}, 'pattrens': {}}"
997,furnitures,線香盤,おこう,incense burner,880,220,小物件,美妝,"['東洋風', '客廳']",無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrIncense_Remake_0_0,1.0.0,"{'bodys': {'玫瑰': '0', '白檀': '1', '深海': '2', '森林': '3', '櫻花': '4', '茶': '5'}, 'pattrens': {}}"
998,furnitures,島式廚房,アイランドキッチン,kitchen island,170000,42500,家具,廚房,"['廚房', '富裕']",無,False,2x2,Nook商店,False,,,,無,無,False,False,FtrKitchenIsland_Remake_0_0,1.0.0,"{'bodys': {'白色': '0', '藍色': '1', '紅色': '2', '淺棕色': '3', '深棕色': '4', '黑色': '5', '銀色': '6'}, 'pattrens': {}}"
1004,furnitures,門松,かどまつ,kadomatsu,2580,645,家具,東洋風,['東洋風'],無,False,1x1,購物：季節,False,,,,無,無,False,False,FtrKadomatsu,1.6.0,"{'bodys': {}, 'pattrens': {}}"
1005,furnitures,鏡餅,かがみもち,kagamimochi,1800,450,小物件,東洋風,['東洋風'],無,False,1x1,購物：季節,False,,,,無,無,False,False,FtrKagamimochi,1.6.0,"{'bodys': {}, 'pattrens': {}}"
1023,furnitures,落葉,おちば,pile of leaves,,1300,家具,植物,['庭園'],樹果‧落葉,True,1.5x1.5,DIY,True,"[{'count': 3, 'itemName': '松果'}, {'count': 5, 'itemName': '雜草'}]",['氣球'],僅在秋季期間獲得,無,無,False,False,FtrFallenleaves,1.0.0,"{'bodys': {}, 'pattrens': {}}"
1029,furnitures,矮屏風,ひくいついたて,low screen,870,217,家具,日式,['東洋風'],無,False,1x0.5,Nook商店,False,,,,無,和紙,False,True,FtrScreenJapanLow_Remake_0_0,1.0.0,"{'bodys': {'淺棕色': '0', '深棕色': '1', '棕色': '2'}, 'pattrens': {'無圖案': '0', '春': '1', '夏': '2', '秋': '3', '冬': '4'}}"
1032,furnitures,雜誌架,マガジンラック,magazine rack,,690,小物件,學習,"['客廳', '商店']",無,False,1x1,DIY,True,"[{'count': 2, 'itemName': '雜誌'}, {'count': 4, 'itemName': '木材'}]",['活力型村民'],,主體顏色,雜誌,True,True,FtrMagazinerack_Remake_0_0,1.0.0,"{'bodys': {'自然色': '0', '橘色': '1', '棕色': '2', '白色': '3', '黑色': '4', '黃色': '5', '綠色': '6', '紅色': '7'}, 'pattrens': {'咖啡': '0', '旅遊': '1', '時尚': '2', '體育': '3', '漫畫': '4', '兒童': '5', '週刊': '6'}}"
1042,furnitures,節拍器,メトロノーム,metronome,1300,325,小物件,樂器,['音樂'],無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrMetronome_Remake_0_0,1.0.0,"{'bodys': {'紅色': '0', '奶油色': '1', '藍色': '2', '黑色': '3', '棕色': '4'}, 'pattrens': {}}"
1043,furnitures,微波爐,でんしレンジ,microwave,3000,750,小物件,廚房用品,"['廚房', '商店']",無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrMicrowave_Remake_0_0,1.0.0,"{'bodys': {'白色': '0', '黑色': '1', '紅色': '2', '綠色': '3'}, 'pattrens': {}}"
1045,furnitures,復古麥克風,ガイコツマイク,silver mic,1800,450,家具,樂器,"['演唱會', '派對']",無,False,1x1,Nook商店,False,,,,無,無,False,False,FtrMikeBone,1.0.0,"{'bodys': {}, 'pattrens': {}}"
1050,furnitures,果汁機,ミキサー,mixer,1400,350,小物件,廚房用品,['廚房'],無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrMixer_Remake_0_0,1.0.0,"{'bodys': {'番茄': '0', '青汁': '1', '胡蘿蔔': '2', '橘子': '3', '藍莓': '4', '香蕉': '5', '草莓': '6', '奇異果': '7'}, 'pattrens': {}}"
1054,furnitures,月亮,つき,moon,,12500,家具,太空,['宇宙'],無,True,2x2,DIY,True,"[{'count': 15, 'itemName': '星星碎片'}, {'count': 1, 'itemName': '大星星碎片'}]",['傅珂'],,無,無,False,False,FtrMoon,1.0.0,"{'bodys': {}, 'pattrens': {}}"
1058,furnitures,樂譜架,ふめんだい,music stand,,960,家具,樂器,['音樂'],無,False,1x1,DIY,True,"[{'count': 8, 'itemName': '硬木材'}]",['悠閒型村民'],,主體,無,True,False,FtrMusicstand_Remake_0_0,1.0.0,"{'bodys': {'棕色': '0', '自然色': '1', '白色': '2', '黑色': '3'}, 'pattrens': {}}"
1081,furnitures,直立式鋼琴,アップライトピアノ,upright piano,53000,13250,家具,樂器,"['音樂', '富裕']",無,True,2x1,Nook商店,False,,,,無,無,False,False,FtrPianoUpright_Remake_0_0,1.0.0,"{'bodys': {'黑色': '0', '白色': '1', '核桃': '2', '楓葉': '3'}, 'pattrens': {}}"
1082,furnitures,野餐籃,ピクニックバスケット,picnic basket,1300,325,小物件,戶外裝飾,['戶外'],無,False,1x1,Nook商店,False,,,,無,無,False,False,FtrPicnicbasket_Remake_0_0,1.0.0,"{'bodys': {'紅色': '0', '藍色': '1', '黃色': '2', '綠色': '3', '白色': '4', '灰色': '5'}, 'pattrens': {}}"
1087,furnitures,彈珠台,ピンボールだい,pinball machine,2700,675,家具,玩具,"['設施', '商店']",無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrPinball_Remake_0_0,1.0.0,"{'bodys': {'白色': '0', '紅色': '1', '藍色': '2', '黑色': '3', '棕色': '4'}, 'pattrens': {}}"
1092,furnitures,爆米花機,ポップコーンマシン,popcorn machine,4900,1225,家具,商店,"['設施', '派對']",無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrPopcornmachine_Remake_0_0,1.0.0,"{'bodys': {'紅色': '0', '綠色': '1', '粉紅色': '2', '藍色': '3', '黑色': '4'}, 'pattrens': {}}"
1103,furnitures,搖椅,ロッキングチェア,rocking chair,,960,家具,椅子,['客廳'],無,True,1x1,DIY,True,"[{'count': 3, 'itemName': '木材'}, {'count': 5, 'itemName': '軟木材'}]",['挑戰！DIY方程式'],從Nook商店購買第一次的DIY方程式,樹木品種,無,True,False,FtrRockingchair_Remake_0_0,1.0.0,"{'bodys': {'淺木色': '0', '自然木色': '1', '黑木色': '2', '白色': '3', '黑色': '4'}, 'pattrens': {}}"
1111,furnitures,露天池,ろてんぶろ,outdoor bath,,4350,家具,浴缸,"['庭園', '東洋風']",無,True,3x3,DIY,True,"[{'count': 20, 'itemName': '石頭'}, {'count': 1, 'itemName': '鏟子'}]",['購物：哩數兌換'],,石材,無,True,False,FtrOpenairbath_Remake_0_0,1.0.0,"{'bodys': {'灰色': '0', '黑色': '1', '棕色': '2', '白色': '3'}, 'pattrens': {}}"
1112,furnitures,轉盤,ルーレット,colorful wheel,2900,725,家具,玩具,['派對'],無,True,2x1,Nook商店,False,,,,無,無,False,False,FtrRoulette_Remake_0_0,1.0.0,"{'bodys': {'彩色數字': '0', '撞色數字': '1', '賭一把': '2', '黑色&紅色': '3', '物件': '4'}, 'pattrens': {}}"
1116,furnitures,沙坑,すなば,sandbox,,12000,家具,操場,['庭園'],無,False,3x2,購物：哩數兌換,False,,,,無,無,False,False,FtrSandbox,1.0.0,"{'bodys': {}, 'pattrens': {}}"
1117,furnitures,沙堆城堡,すなのしろ,sand castle,2100,525,家具,海濱,"['大海', '庭園']",無,False,1x1,Nook商店,False,,,,無,無,False,False,FtrSandcastle_Remake_0_0,1.0.0,"{'bodys': {'天然沙子': '0', '白色沙子': '1'}, 'pattrens': {}}"
1120,furnitures,稻草人,かかし,scarecrow,,130,家具,牧場,"['庭園', '恐怖']",無,False,1x1,DIY,True,"[{'count': 3, 'itemName': '樹枝'}, {'count': 5, 'itemName': '雜草'}]",['暴躁型村民'],,無,無,False,False,FtrScarecrow,1.0.0,"{'bodys': {}, 'pattrens': {}}"
1124,furnitures,海洋水晶球,シーグローブ,sea globe,1200,300,小物件,季節性裝飾,"['客廳', '大海']",無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrSeaglobe,1.0.0,"{'bodys': {}, 'pattrens': {}}"
1125,furnitures,調味罐圓盤,ちょうみりょういれ,revolving spice rack,1400,350,小物件,廚房用品,"['廚房', '商店']",無,False,1x1,Nook商店,False,,,,無,無,False,False,FtrSeasoning_Remake_0_0,1.0.0,"{'bodys': {'棕色': '0', '橘色': '1', '白色': '2'}, 'pattrens': {}}"
1126,furnitures,伺服器,サーバー,server,100000,25000,家具,辦公室,"['辦公室', '設施']",無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrServer,1.0.0,"{'bodys': {}, 'pattrens': {}}"
1127,furnitures,舊式縫紉機,ふるいミシン,old sewing machine,2200,550,家具,縫紉桌,['客廳'],無,True,2x1,Nook商店,False,,,,無,無,False,False,FtrSewingmachineRetro_Remake_0_0,1.0.0,"{'bodys': {'黑色': '0', '綠色': '1', '銀色': '2'}, 'pattrens': {}}"
1128,furnitures,縫紉機,ミシン,sewing machine,2100,525,小物件,縫紉桌,['客廳'],無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrSewingmachine_Remake_0_0,1.0.0,"{'bodys': {'白色': '0', '藍色': '1', '紅色': '2', '粉紅色': '3', '黃色': '4', '綠色': '5', '黑色': '6'}, 'pattrens': {}}"
1131,furnitures,室外機,しつがいき,outdoor air conditioner,2200,550,家具,風扇,"['設施', '庭園']",無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrOutdoorunit,1.0.0,"{'bodys': {}, 'pattrens': {}}"
1143,furnitures,煙燻爐,くんせいマシン,smoker,5500,1375,家具,廚房用品,['戶外'],無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrSmoker_Remake_0_0,1.0.0,"{'bodys': {'黑色': '0', '綠色': '1', '銀色': '2'}, 'pattrens': {}}"
1145,furnitures,下雪水晶球,スノーグローブ,snow globe,1300,325,小物件,季節性裝飾,"['客廳', '嚴寒']",無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrSnowglobe,1.0.0,"{'bodys': {}, 'pattrens': {}}"
1149,furnitures,足球球門,サッカーゴール,soccer goal,,20000,家具,運動,['健身'],無,False,3x2,購物：哩數兌換,False,,,,無,無,False,False,FtrSoccergoal,1.0.0,"{'bodys': {}, 'pattrens': {}}"
1153,furnitures,紡車,いとぐるま,spinning wheel,970,242,家具,日式,['東洋風'],無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrSpinning,1.0.0,"{'bodys': {}, 'pattrens': {}}"
1157,furnitures,窯烤爐,いしがま,brick oven,,3820,家具,廚房,"['廚房', '商店']",無,True,1.5x1.5,DIY,True,"[{'count': 8, 'itemName': '黏土'}, {'count': 2, 'itemName': '鐵礦石'}, {'count': 6, 'itemName': '木材'}]",['這種東西也能自己做？！DIY'],從Nook商店購買這種東西也能自己做?!DIY,磚塊顏色,無,True,False,FtrStoneoven_Remake_0_0,1.0.0,"{'bodys': {'紅色': '0', '棕色': '1', '白色': '2', '黑色': '3'}, 'pattrens': {}}"
1161,furnitures,糖＆牛奶,シュガー&ミルク,cream and sugar,500,125,小物件,餐飲,"['廚房', '商店']",無,False,1x1,Nook商店,False,,,,無,無,False,False,FtrSugermilk_Remake_0_0,1.0.0,"{'bodys': {'棕色': '0', '銀色': '1', '白色': '2', '花朵': '3'}, 'pattrens': {}}"
1165,furnitures,監控攝影機,かんしカメラ,surveillance camera,1000,250,壁掛物,設施裝飾,['設施'],無,True,1x1 ,Nook商店,False,,,,無,無,False,False,FtrSurveillance,1.0.0,"{'bodys': {}, 'pattrens': {}}"
1170,furnitures,鞦韆椅,ベンチブランコ,swinging bench,,1440,家具,沙發,['庭園'],無,True,2x1,DIY,True,"[{'count': 5, 'itemName': '木材'}, {'count': 7, 'itemName': '軟木材'}]","['挑戰！DIY方程式', '狸克']",從Nook商店購買第一次的DIY方程式；幫村民蓋房子劇情中有50%機會獲得,樹木品種,無,True,False,FtrSwingWood_Remake_0_0,1.0.0,"{'bodys': {'淺木色': '0', '自然木色': '1', '白木色': '2', '紅木色': '3', '黑木色': '4'}, 'pattrens': {}}"
1171,furnitures,電子琴,シンセサイザー,synthesizer,66000,16500,家具,樂器,['演唱會'],無,True,2x1,Nook商店,False,,,,無,無,False,False,FtrSynthesizer_Remake_0_0,1.0.0,"{'bodys': {'黑色': '0', '紅色': '1', '藍色': '2', '黃色': '3', '銀色': '4', '棕色': '5'}, 'pattrens': {}}"
1177,furnitures,桌型足球台,テーブルサッカー,foosball table,2300,575,家具,玩具,"['設施', '商店']",無,True,2x1,Nook商店,False,,,,無,無,False,False,FtrTablesoccer_Remake_0_0,1.0.0,"{'bodys': {'棕色': '0', '深棕色': '1', '藍色': '2'}, 'pattrens': {}}"
1181,furnitures,乒乓球桌,たっきゅうだい,tennis table,44000,11000,家具,運動,"['商店', '學校']",無,False,2x1,Nook商店,False,,,,無,無,False,False,FtrTakkyu,1.0.0,"{'bodys': {}, 'pattrens': {}}"
1182,furnitures,七夕竹,たなばたのささ,bamboo grass,3080,770,家具,日式,"['東洋風', '民藝']",無,False,1x1,購物：季節,False,,,,無,無,False,False,FtrTanabata,1.3.0,"{'bodys': {}, 'pattrens': {}}"
1185,furnitures,電話亭,でんわボックス,phone box,,12000,家具,設施裝飾,"['學校', '設施']",無,True,1x1,購物：哩數兌換,False,,,,無,無,False,False,FtrTelephonebox_Remake_0_0,1.0.0,"{'bodys': {'紅色': '0', '綠色': '1', '藍色': '2', '黃色': '3', '棕色': '4', '白色': '5', '黑色': '6', '金色': '7'}, 'pattrens': {}}"
1186,furnitures,望遠鏡,ぼうえんきょう,telescope,5600,1400,家具,太空,['宇宙'],無,False,1x1,Nook商店,False,,,,無,無,False,False,FtrTelescope,1.0.0,"{'bodys': {}, 'pattrens': {}}"
1189,furnitures,輪胎堆,つまれたタイヤ,tire stack,,60,家具,車輛,"['車庫', '庭園']",無,False,1x1,DIY,True,"[{'count': 3, 'itemName': '輪胎'}]",['釣魚'],釣到三個舊輪胎,輪胎顏色,無,True,False,FtrTyres_Remake_0_0,1.0.0,"{'bodys': {'黑色': '0', '綠色': '1', '彩色': '2', '老舊': '3'}, 'pattrens': {}}"
1199,furnitures,三輪車,さんりんしゃ,tricycle,1600,400,家具,操場,"['庭園', '兒童房']",無,False,1x1,Nook商店,False,,,,無,無,False,False,FtrTricycle_Remake_0_0,1.0.0,"{'bodys': {'紅色': '0', '粉紅色': '1', '藍色': '2', '黃色': '3', '黑色': '4'}, 'pattrens': {}}"
1200,furnitures,魚兒金獎盃,きんのサカナトロフィー,gold fish trophy,,450,小物件,博物館,['富裕'],無,False,1x1,活動：釣魚大賽,False,,,,無,無,False,False,FtrTrophyFishGold,1.0.0,"{'bodys': {}, 'pattrens': {}}"
1201,furnitures,魚兒銀獎盃,ぎんのサカナトロフィー,silver fish trophy,,425,小物件,博物館,['富裕'],無,False,1x1,活動：釣魚大賽,False,,,,無,無,False,False,FtrTrophyFishSilver,1.0.0,"{'bodys': {}, 'pattrens': {}}"
1202,furnitures,魚兒銅獎盃,どうのサカナトロフィー,bronze fish trophy,,400,小物件,博物館,['富裕'],無,False,1x1,活動：釣魚大賽,False,,,,無,無,False,False,FtrTrophyFishBronz,1.0.0,"{'bodys': {}, 'pattrens': {}}"
1203,furnitures,蟲子金獎盃,きんのムシトロフィー,gold bug trophy,,450,小物件,博物館,['富裕'],無,False,1x1,活動：抓蟲大會,False,,,,無,無,False,False,FtrTrophyInsectGold,1.0.0,"{'bodys': {}, 'pattrens': {}}"
1204,furnitures,蟲子銀獎盃,ぎんのムシトロフィー,silver bug trophy,,425,小物件,博物館,['富裕'],無,False,1x1,活動：抓蟲大會,False,,,,無,無,False,False,FtrTrophyInsectSilver,1.0.0,"{'bodys': {}, 'pattrens': {}}"
1205,furnitures,蟲子銅獎盃,どうのムシトロフィー,bronze bug trophy,,400,小物件,博物館,['富裕'],無,False,1x1,活動：抓蟲大會,False,,,,無,無,False,False,FtrTrophyInsectBronz,1.0.0,"{'bodys': {}, 'pattrens': {}}"
1211,furnitures,打字機,タイプライター,typewriter,2000,500,小物件,辦公室,"['辦公室', '書房']",無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrTypewriter_Remake_0_0,1.0.0,"{'bodys': {'黑色': '0', '藍色': '1', '棕色': '2', '綠色': '3', '金色': '4', '銀色': '5'}, 'pattrens': {}}"
1217,furnitures,小便斗,しょうべんき,standing toilet,1900,475,家具,廁所,['浴室‧廁所'],無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrWCUrinal,1.0.0,"{'bodys': {}, 'pattrens': {}}"
1221,furnitures,攝影機,ビデオカメラ,video camera,32000,8000,家具,家用電器,['設施'],無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrVideocamera_Remake_0_0,1.0.0,"{'bodys': {'黑色': '0', '銀色': '1', '紅色': '2'}, 'pattrens': {}}"
1227,furnitures,滾筒式洗衣機,ドラムしきせんたくき,deluxe washer,76000,19000,家具,家用電器,['浴室‧廁所'],無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrWashingmachineDrum_Remake_0_0,1.0.0,"{'bodys': {'白色': '0', '黑色': '1', '藍色': '2', '紅色': '3', '黃色': '4', '粉紅色': '5'}, 'pattrens': {}}"
1229,furnitures,洗臉台,せんめんだい,bathroom sink,3300,825,家具,浴室用品,['浴室‧廁所'],無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrWashstand_Remake_0_0,1.0.0,"{'bodys': {'白色': '0', '黑色': '1', '米色': '2'}, 'pattrens': {}}"
1232,furnitures,桶裝飲水機,ウォーターサーバー,water cooler,3400,850,家具,設施裝飾,"['客廳', '辦公室']",無,True,1x1,Nook商店,False,,,,無,無,False,False,FtrWaterserver_Remake_0_0,1.0.0,"{'bodys': {'白色': '0', '黑色': '1'}, 'pattrens': {}}"
1234,furnitures,流動廁所,かせつトイレ,portable toilet,,5000,家具,廁所,"['浴室‧廁所', '設施']",無,False,1x1,購物：哩數兌換,False,,,,無,無,False,False,FtrWCPortable_Remake_0_0,1.0.0,"{'bodys': {'薄荷綠': '0', '紅色': '1', '藍色': '2', '黃綠色': '3', '灰色': '4'}, 'pattrens': {}}"
1241,furnitures,ＤＩＹ作業台,DIYさぎょうだい,DIY workbench,,6630,家具,工作台,['車庫'],無,False,2x1,DIY,True,"[{'count': 5, 'itemName': '木材'}, {'count': 5, 'itemName': '硬木材'}, {'count': 5, 'itemName': '軟木材'}, {'count': 3, 'itemName': '鐵礦石'}, {'count': 1, 'itemName': '小型ＤＩＹ作業台'}]",['大姐姐型村民'],,油漆,無,True,False,FtrWorkbench_Remake_0_0,1.0.0,"{'bodys': {'自然色': '0', '煙燻棕色': '1', '棕色': '2', '黑色': '3', '白色': '4', '海洋藍': '5', '黃色': '6', '紅色': '7'}, 'pattrens': {}}"
