id,name_e,name_j,name_c,category,filename,sell,materials,obtainedFrom,sourceNotes
646,flat garden rock,ひくいにわいし,低矮庭園石,家具,FtrGardenrockLow,200,"[{'count': 20, 'itemName': '石頭'}]",['成熟型村民'],
647,mossy garden rock,こけむしたにわいし,青苔庭園石,家具,FtrGardenrockMoss,200,"[{'count': 15, 'itemName': '石頭'}, {'count': 15, 'itemName': '雜草'}]",['悠閒型村民'],
648,mush umbrella,キノコのかさ,蘑菇雨傘,雨傘,UmbrellaMushroom0Cropped,200,"[{'count': 3, 'itemName': '扁平蘑菇'}]",['氣球'],僅在蘑菇季節期間獲得
649,sakura-wood flooring,さくらのウッドフローリング,粉紅色木地板,地板,RoomTexFloorSolidWood00,200,"[{'count': 5, 'itemName': '櫻花花瓣'}, {'count': 10, 'itemName': '木材'}]",['氣球'],僅在櫻花季節期間獲得
650,festive top set,おまつりのコマ,節日陀螺,小物件,FtrFestivaltop,200,"[{'count': 2, 'itemName': '金色裝飾品'}, {'count': 1, 'itemName': '硬木材'}]",['氣球'],僅在聖誕季節期間獲得
651,stone tablet,せきひ,石碑,家具,FtrRockMonument_Remake_0_0,200,"[{'count': 12, 'itemName': '石頭'}]",['哩數兌換'],
652,stone arch,ストーンアーチ,石拱門,家具,FtrRockArch_Remake_0_0,200,"[{'count': 90, 'itemName': '石頭'}]",['哩數兌換'],
653,tall lantern,とうろう,石燈籠,家具,FtrStonelantern_Remake_0_0,200,"[{'count': 18, 'itemName': '石頭'}]",['自戀型村民'],
654,street piano,ストリートピアノ,街頭鋼琴,家具,FtrPianoStreet_Remake_0_0,200,"[{'count': 1, 'itemName': '直立式鋼琴'}, {'count': 1, 'itemName': '水彩用具組合'}]",['大姐姐型村民'],
655,scarecrow,かかし,稻草人,家具,FtrScarecrow,200,"[{'count': 3, 'itemName': '樹枝'}, {'count': 5, 'itemName': '雜草'}]",['暴躁型村民'],
656,simple wooden fence,そぼくなもくせいのさく,樸素木製柵欄,柵欄,ItemFenceNatural,200,"[{'count': 6, 'itemName': '軟木材'}]",['哩數兌換'],
657,lattice fence,ラティス,交叉格柵,柵欄,ItemFenceLatiiceNatural,200,"[{'count': 8, 'itemName': '軟木材'}]",['哩數兌換'],
658,golden net,きんのあみ,金色捕蟲網,工具,ToolNetGold,200,"[{'count': 1, 'itemName': '捕蟲網'}, {'count': 1, 'itemName': '金礦石'}]",['完成蟲類圖鑑'],
659,golden watering can,きんのジョウロ,金色澆花壺,工具,ToolWateringGold,200,"[{'count': 1, 'itemName': '澆花壺'}, {'count': 1, 'itemName': '金礦石'}]",['島嶼五星級評價'],
660,golden shovel,きんのスコップ,金色鏟子,工具,ToolScoopGold,200,"[{'count': 1, 'itemName': '鏟子'}, {'count': 1, 'itemName': '金礦石'}]",['幫助呂遊30次'],
661,golden slingshot,きんのパチンコ,金色彈弓,工具,ToolSlingshotGold,200,"[{'count': 1, 'itemName': '彈弓'}, {'count': 1, 'itemName': '金礦石'}]",['打到300個氣球'],
662,golden rod,きんのつりざお,金色釣竿,工具,ToolFishingrodGold,200,"[{'count': 1, 'itemName': '釣竿'}, {'count': 1, 'itemName': '金礦石'}]",['完成魚類圖鑑'],
663,golden axe,きんのオノ,金色斧頭,工具,ToolAxeGold,200,"[{'count': 1, 'itemName': '斧頭'}, {'count': 1, 'itemName': '金礦石'}]",['用壞100隻斧頭'],
664,recycled boots,リサイクルながぐつ,舊長靴,鞋子,ShoesKneeRecyclingboots0,200,"[{'count': 2, 'itemName': '長靴'}]",['釣到一隻靴子'],
665,underwater wall,すいちゅうのかべがみ,水中壁紙,壁紙,RoomSpWallFishTank00,200,"[{'count': 3, 'itemName': '夏天貝殼'}, {'count': 5, 'itemName': '珊瑚'}]",['氣球'],僅在夏季期間獲得
666,tropical vista,みなみのうみなかべ,南方海洋牆,壁紙,RoomSpWallTropical00,200,"[{'count': 5, 'itemName': '夏天貝殼'}]",['氣球'],僅在夏季期間獲得
667,starry-sands flooring,ほしのすなはまのゆか,星星沙灘地板,地板,RoomTexFloorSandStar00,200,"[{'count': 3, 'itemName': '夏天貝殼'}, {'count': 1, 'itemName': '沙灘地板'}]",['氣球'],僅在夏季期間獲得
668,shell rug,かいがらのラグ,貝殼地毯,地毯,RugOtherShellM00,200,"[{'count': 3, 'itemName': '扇貝殼'}]",['活力型村民'],
669,sandy-beach flooring,すなはまのゆか,沙灘地板,地板,RoomTexFloorSand00,200,"[{'count': 1, 'itemName': '鐘螺殼'}, {'count': 1, 'itemName': '骨螺殼'}, {'count': 1, 'itemName': '沙錢'}, {'count': 1, 'itemName': '珊瑚'}, {'count': 1, 'itemName': '扇貝殼'}, {'count': 1, 'itemName': '寶螺殼'}]",['運動型村民'],
670,natural square table,ナチュラルなスクエアテーブル,自然風方桌,家具,FtrGardenTableSNatural_Remake_0_0,200,"[{'count': 4, 'itemName': '硬木材'}, {'count': 2, 'itemName': '鐵礦石'}]",['普通型村民'],
671,light bamboo rug,ライトなバンブーラグ,淺色竹地毯,地毯,RugRectBambooM00,200,"[{'count': 6, 'itemName': '春筍'}]",['氣球'],僅在春季期間獲得
672,dark bamboo rug,ダークなバンブーラグ,深色竹地毯,地毯,RugRectBambooM01,200,"[{'count': 6, 'itemName': '竹子材料'}]",['暴躁型村民'],
673,earth-egg shell,じめんのたまごのから,地面蛋殼,頭戴物,CapHatEggground0,200,"[{'count': 2, 'itemName': '地面蛋'}]",['收集地面蛋'],僅在復活節季節期間獲得
674,earth-egg outfit,じめんのたまごのふく,地面蛋衣服,套裝,TopsTexOnepieceRibNEggground0,200,"[{'count': 3, 'itemName': '地面蛋'}]",['收集地面蛋'],僅在復活節季節期間獲得
675,earth-egg shoes,じめんのたまごのくつ,地面蛋鞋子,鞋子,ShoesLowcutEggground0,200,"[{'count': 2, 'itemName': '地面蛋'}]",['收集地面蛋'],僅在復活節季節期間獲得
676,stone-egg shell,いわのたまごのから,岩石蛋殼,頭戴物,CapHatEggrock0,200,"[{'count': 2, 'itemName': '岩石蛋'}]",['收集石頭蛋'],僅在復活節季節期間獲得
677,stone-egg outfit,いわのたまごのふく,岩石蛋衣服,套裝,TopsTexOnepieceRibNEggrock0,200,"[{'count': 3, 'itemName': '岩石蛋'}]",['收集石頭蛋'],僅在復活節季節期間獲得
678,stone-egg shoes,いわのたまごのくつ,岩石蛋鞋子,鞋子,ShoesLowcutEggrock0,200,"[{'count': 2, 'itemName': '岩石蛋'}]",['收集石頭蛋'],僅在復活節季節期間獲得
679,leaf-egg shell,はっぱのたまごのから,葉子蛋殼,頭戴物,CapHatEggleaf0,200,"[{'count': 2, 'itemName': '葉子蛋'}]",['收集葉子蛋'],僅在復活節季節期間獲得
680,leaf-egg outfit,はっぱのたまごのふく,葉子蛋衣服,套裝,TopsTexOnepieceRibNEggleaf0,200,"[{'count': 3, 'itemName': '葉子蛋'}]",['收集葉子蛋'],僅在復活節季節期間獲得
681,leaf-egg shoes,はっぱのたまごのくつ,葉子蛋鞋子,鞋子,ShoesLowcutEggleaf0,200,"[{'count': 2, 'itemName': '葉子蛋'}]",['收集葉子蛋'],僅在復活節季節期間獲得
682,wood-egg shell,ウッディなたまごのから,森林蛋殼,頭戴物,CapHatEggforest0,200,"[{'count': 2, 'itemName': '森林蛋'}]",['收集森林蛋'],僅在復活節季節期間獲得
683,wood-egg outfit,ウッディなたまごのふく,森林蛋衣服,套裝,TopsTexOnepieceRibNEggforest0,200,"[{'count': 3, 'itemName': '森林蛋'}]",['收集森林蛋'],僅在復活節季節期間獲得
684,wood-egg shoes,ウッディなたまごのくつ,森林蛋鞋子,鞋子,ShoesLowcutEggforest0,200,"[{'count': 2, 'itemName': '森林蛋'}]",['收集森林蛋'],僅在復活節季節期間獲得
685,sky-egg shell,そらとぶたまごのから,飛天蛋殼,頭戴物,CapHatEggsky0,200,"[{'count': 2, 'itemName': '飛天蛋'}]",['收集飛天蛋'],僅在復活節季節期間獲得
686,sky-egg outfit,そらとぶたまごのふく,飛天蛋衣服,套裝,TopsTexOnepieceRibNEggsky0,200,"[{'count': 3, 'itemName': '飛天蛋'}]",['收集飛天蛋'],僅在復活節季節期間獲得
687,sky-egg shoes,そらとぶたまごのくつ,飛天蛋鞋子,鞋子,ShoesLowcutEggsky0,200,"[{'count': 2, 'itemName': '飛天蛋'}]",['收集飛天蛋'],僅在復活節季節期間獲得
688,water-egg shell,サカナのたまごのから,魚兒蛋殼,頭戴物,CapHatEggfish0,200,"[{'count': 2, 'itemName': '魚兒蛋'}]",['收集魚兒蛋'],僅在復活節季節期間獲得
689,water-egg outfit,サカナのたまごのふく,魚兒蛋衣服,套裝,TopsTexOnepieceRibNEggfish0,200,"[{'count': 3, 'itemName': '魚兒蛋'}]",['收集魚兒蛋'],僅在復活節季節期間獲得
690,water-egg shoes,サカナのたまごのくつ,魚兒蛋鞋子,鞋子,ShoesLowcutEggfish0,200,"[{'count': 2, 'itemName': '魚兒蛋'}]",['收集魚兒蛋'],僅在復活節季節期間獲得
691,egg party hat,たまごのパーティーハット,蛋派對帽,頭戴物,CapHatEggparty0,200,"[{'count': 2, 'itemName': '地面蛋'}, {'count': 2, 'itemName': '岩石蛋'}, {'count': 2, 'itemName': '葉子蛋'}, {'count': 2, 'itemName': '森林蛋'}, {'count': 2, 'itemName': '飛天蛋'}, {'count': 2, 'itemName': '魚兒蛋'}]",['學會所有復活節DIY'],僅在復活節季節期間獲得
692,egg party dress,たまごのパーティーワンピ,蛋派對連身裙,套裝,TopsTexOnepieceBalloonLEgg0,200,"[{'count': 3, 'itemName': '地面蛋'}, {'count': 3, 'itemName': '岩石蛋'}, {'count': 3, 'itemName': '葉子蛋'}, {'count': 3, 'itemName': '森林蛋'}, {'count': 3, 'itemName': '飛天蛋'}, {'count': 3, 'itemName': '魚兒蛋'}]",['學會所有復活節DIY'],僅在復活節季節期間獲得
693,Bunny Day crown,イースターなかんむり,復活節花冠,頭戴物,CapOrnamentCEgg0,200,"[{'count': 1, 'itemName': '地面蛋'}, {'count': 1, 'itemName': '岩石蛋'}, {'count': 1, 'itemName': '葉子蛋'}, {'count': 1, 'itemName': '森林蛋'}, {'count': 1, 'itemName': '飛天蛋'}, {'count': 1, 'itemName': '魚兒蛋'}]",['所有村民'],僅在復活節季節期間獲得
694,Bunny Day bag,イースターなバッグ,復活節包包,包包,BagBackpackEgg0,200,"[{'count': 1, 'itemName': '地面蛋'}, {'count': 1, 'itemName': '岩石蛋'}, {'count': 1, 'itemName': '葉子蛋'}, {'count': 1, 'itemName': '森林蛋'}, {'count': 1, 'itemName': '飛天蛋'}, {'count': 1, 'itemName': '魚兒蛋'}]",['所有村民'],僅在復活節季節期間獲得
695,Bunny Day arch,イースターなアーチ,復活節拱門,家具,FtrEggArch,200,"[{'count': 2, 'itemName': '地面蛋'}, {'count': 2, 'itemName': '岩石蛋'}, {'count': 2, 'itemName': '葉子蛋'}, {'count': 2, 'itemName': '森林蛋'}, {'count': 2, 'itemName': '飛天蛋'}, {'count': 2, 'itemName': '魚兒蛋'}]",['蹦蹦'],收集所有6種蛋後，從蹦蹦中獲得；僅在復活節季節期間獲得
696,wobbling Zipper toy,ぴょんたろうのおきあがりこぼし,蹦蹦不倒娃娃,小物件,FtrDollPyn,200,"[{'count': 4, 'itemName': '地面蛋'}, {'count': 4, 'itemName': '岩石蛋'}, {'count': 4, 'itemName': '葉子蛋'}, {'count': 4, 'itemName': '森林蛋'}, {'count': 4, 'itemName': '飛天蛋'}, {'count': 4, 'itemName': '魚兒蛋'}]",['蹦蹦'],製作所有復活節DIY後，從蹦蹦中獲得；僅在復活節季節期間獲得
697,Bunny Day lamp,イースターなランプ,復活節燈,小物件,FtrEggLamp,200,"[{'count': 4, 'itemName': '森林蛋'}]","['蛋瓶中信', '復活蛋氣球']",僅在復活節季節期間獲得
698,Bunny Day bed,イースターなベッド,復活節床鋪,家具,FtrEggBedW,200,"[{'count': 1, 'itemName': '地面蛋'}, {'count': 1, 'itemName': '岩石蛋'}, {'count': 1, 'itemName': '葉子蛋'}, {'count': 1, 'itemName': '森林蛋'}, {'count': 1, 'itemName': '飛天蛋'}, {'count': 1, 'itemName': '魚兒蛋'}]","['蛋瓶中信', '復活蛋氣球']",僅在復活節季節期間獲得
699,Bunny Day stool,イースターなスツール,復活節凳子,家具,FtrEggStool,200,"[{'count': 3, 'itemName': '魚兒蛋'}]","['蛋瓶中信', '復活蛋氣球']",僅在復活節季節期間獲得
700,Bunny Day glowy garland,イースターなライトガーランド,復活節燈串,壁掛物,FtrEggLampWall,200,"[{'count': 1, 'itemName': '地面蛋'}, {'count': 1, 'itemName': '岩石蛋'}, {'count': 1, 'itemName': '葉子蛋'}, {'count': 1, 'itemName': '森林蛋'}, {'count': 1, 'itemName': '飛天蛋'}, {'count': 1, 'itemName': '魚兒蛋'}]","['蛋瓶中信', '復活蛋氣球']",僅在復活節季節期間獲得
701,Bunny Day wall clock,イースターなウォールクロック,復活節壁鐘,壁掛物,FtrEggClock,200,"[{'count': 3, 'itemName': '飛天蛋'}]","['蛋瓶中信', '復活蛋氣球']",僅在復活節季節期間獲得
702,Bunny Day merry balloons,イースターなバルーンA,復活節氣球A,家具,FtrEggBalloonA,200,"[{'count': 1, 'itemName': '地面蛋'}, {'count': 1, 'itemName': '葉子蛋'}, {'count': 1, 'itemName': '飛天蛋'}]","['蛋瓶中信', '復活蛋氣球']",僅在復活節季節期間獲得
703,Bunny Day vanity,イースターなドレッサー,復活節梳妝台,家具,FtrEggDresser,200,"[{'count': 4, 'itemName': '葉子蛋'}]","['蛋瓶中信', '復活蛋氣球']",僅在復活節季節期間獲得
704,Bunny Day festive balloons,イースターなバルーンB,復活節氣球B,家具,FtrEggBalloonB,200,"[{'count': 1, 'itemName': '岩石蛋'}, {'count': 1, 'itemName': '森林蛋'}, {'count': 1, 'itemName': '魚兒蛋'}]","['蛋瓶中信', '復活蛋氣球']",僅在復活節季節期間獲得
705,Bunny Day table,イースターなテーブル,復活節桌,家具,FtrEggTableS,200,"[{'count': 4, 'itemName': '地面蛋'}]","['蛋瓶中信', '復活蛋氣球']",僅在復活節季節期間獲得
706,Bunny Day wardrobe,イースターなクロゼット,復活節衣櫃,家具,FtrEggClosetLR,200,"[{'count': 4, 'itemName': '岩石蛋'}]","['蛋瓶中信', '復活蛋氣球']",僅在復活節季節期間獲得
707,Bunny Day wreath,イースターなリース,復活節花圈,壁掛物,FtrDoorOrnamentWreathEaster,200,"[{'count': 1, 'itemName': '地面蛋'}, {'count': 1, 'itemName': '岩石蛋'}, {'count': 1, 'itemName': '葉子蛋'}, {'count': 1, 'itemName': '森林蛋'}, {'count': 1, 'itemName': '飛天蛋'}, {'count': 1, 'itemName': '魚兒蛋'}]","['蛋瓶中信', '復活蛋氣球']",僅在復活節季節期間獲得
708,Bunny Day wall,イースターなかべがみ,復活節壁紙,壁紙,RoomTexWallEaster00,200,"[{'count': 2, 'itemName': '地面蛋'}, {'count': 2, 'itemName': '岩石蛋'}, {'count': 2, 'itemName': '葉子蛋'}, {'count': 2, 'itemName': '森林蛋'}, {'count': 2, 'itemName': '飛天蛋'}, {'count': 2, 'itemName': '魚兒蛋'}]","['蛋瓶中信', '復活蛋氣球']",僅在復活節季節期間獲得
709,Bunny Day rug,イースターなラグ,復活節地毯,地毯,RugOtherEasterM00,200,"[{'count': 1, 'itemName': '地面蛋'}, {'count': 1, 'itemName': '岩石蛋'}, {'count': 1, 'itemName': '葉子蛋'}, {'count': 1, 'itemName': '森林蛋'}, {'count': 1, 'itemName': '飛天蛋'}, {'count': 1, 'itemName': '魚兒蛋'}]","['蛋瓶中信', '復活蛋氣球']",僅在復活節季節期間獲得
710,Bunny Day flooring,イースターなゆか,復活節地板,地板,RoomTexFloorEaster00,200,"[{'count': 2, 'itemName': '地面蛋'}, {'count': 2, 'itemName': '岩石蛋'}, {'count': 2, 'itemName': '葉子蛋'}, {'count': 2, 'itemName': '森林蛋'}, {'count': 2, 'itemName': '飛天蛋'}, {'count': 2, 'itemName': '魚兒蛋'}]","['蛋瓶中信', '復活蛋氣球']",僅在復活節季節期間獲得
711,Bunny Day wand,イースターなステッキ,復活節棒,工具,ToolStickEgg,200,"[{'count': 1, 'itemName': '蹦蹦不倒娃娃'}, {'count': 3, 'itemName': '星星碎片'}]",['蹦蹦'],製作蹦蹦不倒娃娃後，從蹦蹦中換得；僅在復活節季節期間獲得
712,Bunny Day fence,イースターなさく,復活節柵欄,柵欄,ItemFenceEgg,200,"[{'count': 1, 'itemName': '地面蛋'}, {'count': 1, 'itemName': '岩石蛋'}, {'count': 1, 'itemName': '葉子蛋'}, {'count': 1, 'itemName': '森林蛋'}, {'count': 1, 'itemName': '飛天蛋'}, {'count': 1, 'itemName': '魚兒蛋'}]","['蛋瓶中信', '復活蛋氣球']",僅在復活節季節期間獲得
713,hedge,いけがき,樹叢,柵欄,ItemFenceIkegaki,200,"[{'count': 10, 'itemName': '雜草'}, {'count': 5, 'itemName': '樹枝'}, {'count': 2, 'itemName': '石頭'}]",['狸克'],完成一項Nature Day Nook Miles +任務後從Tom Nook獲得
714,wedding fence,ウェディングなさく,婚禮柵欄,柵欄,ItemFenceJuneBride,200,"[{'count': 5, 'itemName': '鐵礦石'}, {'count': 3, 'itemName': '軟木材'}]",['巴獵'],僅在婚禮季節期間獲得
715,wedding wand,ウェディングなステッキ,婚禮棒,工具,ToolStickJune,200,"[{'count': 1, 'itemName': '婚禮花柱'}, {'count': 3, 'itemName': '星星碎片'}]",['健兆'],僅在婚禮季節期間獲得
